,geo_code,geo_level,Religion,TRU,Sex,Total
18996,634,district,Jain,Rural,Male,0
18997,634,district,Other religions and persuasions,Rural,Male,0
18998,634,district,Religion not stated,Rural,Male,0
19000,634,district,Hindu,Urban,Male,26321
19001,634,district,Muslim,Urban,Male,553
19002,634,district,Christian,Urban,Male,408
19003,634,district,Sikh,Urban,Male,3
19004,634,district,Buddhist,Urban,Male,1
19005,634,district,Jain,Urban,Male,3
19006,634,district,Other religions and persuasions,Urban,Male,3
19007,634,district,Religion not stated,Urban,Male,9
19018,635,district,Hindu,Rural,Male,140979
19019,635,district,Muslim,Rural,Male,2323
19020,635,district,Christian,Rural,Male,1287
19021,635,district,Sikh,Rural,Male,37
19022,635,district,Buddhist,Rural,Male,14
19023,635,district,Jain,Rural,Male,14
19024,635,district,Other religions and persuasions,Rural,Male,19
19025,635,district,Religion not stated,Rural,Male,96
19027,635,district,Hindu,Urban,Male,281719
19028,635,district,Muslim,Urban,Male,13734
19029,635,district,Christian,Urban,Male,26241
19030,635,district,Sikh,Urban,Male,92
19031,635,district,Buddhist,Urban,Male,181
19032,635,district,Jain,Urban,Male,657
19033,635,district,Other religions and persuasions,Urban,Male,59
19034,635,district,Religion not stated,Urban,Male,806
19045,636,district,Hindu,Rural,Male,0
19046,636,district,Muslim,Rural,Male,0
19047,636,district,Christian,Rural,Male,0
19048,636,district,Sikh,Rural,Male,0
19049,636,district,Buddhist,Rural,Male,0
19050,636,district,Jain,Rural,Male,0
19051,636,district,Other religions and persuasions,Rural,Male,0
19052,636,district,Religion not stated,Rural,Male,0
19054,636,district,Hindu,Urban,Male,12679
19055,636,district,Muslim,Urban,Male,5986
19056,636,district,Christian,Urban,Male,448
19057,636,district,Sikh,Urban,Male,2
19058,636,district,Buddhist,Urban,Male,8
19059,636,district,Jain,Urban,Male,7
19060,636,district,Other religions and persuasions,Urban,Male,2
19061,636,district,Religion not stated,Urban,Male,11
19072,637,district,Hindu,Rural,Male,41965
19073,637,district,Muslim,Rural,Male,4039
19074,637,district,Christian,Rural,Male,4050
19075,637,district,Sikh,Rural,Male,13
19076,637,district,Buddhist,Rural,Male,30
19077,637,district,Jain,Rural,Male,4
19078,637,district,Other religions and persuasions,Rural,Male,3
19079,637,district,Religion not stated,Rural,Male,34
19081,637,district,Hindu,Urban,Male,33038
19082,637,district,Muslim,Urban,Male,9815
19083,637,district,Christian,Urban,Male,4723
19084,637,district,Sikh,Urban,Male,9
19085,637,district,Buddhist,Urban,Male,16
19086,637,district,Jain,Urban,Male,17
19087,637,district,Other religions and persuasions,Urban,Male,2
19088,637,district,Religion not stated,Urban,Male,51
19126,638,district,Hindu,Rural,Male,5894
19127,638,district,Muslim,Rural,Male,789
19128,638,district,Christian,Rural,Male,13618
19129,638,district,Sikh,Rural,Male,192
19130,638,district,Buddhist,Rural,Male,69
19131,638,district,Jain,Rural,Male,0
19132,638,district,Other religions and persuasions,Rural,Male,149
19133,638,district,Religion not stated,Rural,Male,16
19135,638,district,Hindu,Urban,Male,0
19136,638,district,Muslim,Urban,Male,0
19137,638,district,Christian,Urban,Male,0
19138,638,district,Sikh,Urban,Male,0
19139,638,district,Buddhist,Urban,Male,0
19140,638,district,Jain,Urban,Male,0
19141,638,district,Other religions and persuasions,Urban,Male,0
19142,638,district,Religion not stated,Urban,Male,0
19153,639,district,Hindu,Rural,Male,41213
19154,639,district,Muslim,Rural,Male,1168
19155,639,district,Christian,Rural,Male,10867
19156,639,district,Sikh,Rural,Male,39
19157,639,district,Buddhist,Rural,Male,49
19158,639,district,Jain,Rural,Male,3
19159,639,district,Other religions and persuasions,Rural,Male,18
19160,639,district,Religion not stated,Rural,Male,100
19162,639,district,Hindu,Urban,Male,1047
19163,639,district,Muslim,Urban,Male,18
19164,639,district,Christian,Urban,Male,328
19165,639,district,Sikh,Urban,Male,3
19166,639,district,Buddhist,Urban,Male,4
19167,639,district,Jain,Urban,Male,0
19168,639,district,Other religions and persuasions,Urban,Male,3
19169,639,district,Religion not stated,Urban,Male,1
19180,640,district,Hindu,Rural,Male,37532
19181,640,district,Muslim,Rural,Male,6022
19182,640,district,Christian,Rural,Male,8154
19183,640,district,Sikh,Rural,Male,124
19184,640,district,Buddhist,Rural,Male,31
19185,640,district,Jain,Rural,Male,5
19186,640,district,Other religions and persuasions,Rural,Male,83
19187,640,district,Religion not stated,Rural,Male,152
19189,640,district,Hindu,Urban,Male,56591
19190,640,district,Muslim,Urban,Male,9304
19191,640,district,Christian,Urban,Male,8780
19192,640,district,Sikh,Urban,Male,343
19193,640,district,Buddhist,Urban,Male,35
19194,640,district,Jain,Urban,Male,6
19195,640,district,Other religions and persuasions,Urban,Male,64
19196,640,district,Religion not stated,Urban,Male,57
10,IN,country,Hindu,Rural,Female,332670304
11,IN,country,Muslim,Rural,Female,50634738
12,IN,country,Christian,Rural,Female,8361320
13,IN,country,Sikh,Rural,Female,7091744
14,IN,country,Buddhist,Rural,Female,2357827
15,IN,country,Jain,Rural,Female,437232
16,IN,country,Other religions and persuasions,Rural,Female,3615113
17,IN,country,Religion not stated,Rural,Female,799516
19,IN,country,Hindu,Urban,Female,135280081
20,IN,country,Muslim,Urban,Female,33336475
21,IN,country,Christian,Urban,Female,5707237
22,IN,country,Sikh,Urban,Female,2792941
23,IN,country,Buddhist,Urban,Female,1789135
24,IN,country,Jain,Urban,Female,1736424
25,IN,country,Other religions and persuasions,Urban,Female,370557
26,IN,country,Religion not stated,Urban,Female,604075
37,1,state,Hindu,Rural,Female,1154416
38,1,state,Muslim,Rural,Female,3071629
39,1,state,Christian,Rural,Female,5931
40,1,state,Sikh,Rural,Female,51289
41,1,state,Buddhist,Rural,Female,43739
42,1,state,Jain,Rural,Female,175
43,1,state,Other religions and persuasions,Rural,Female,602
44,1,state,Religion not stated,Rural,Female,5802
46,1,state,Hindu,Urban,Female,425237
47,1,state,Muslim,Urban,Female,1067082
48,1,state,Christian,Urban,Female,8177
49,1,state,Sikh,Urban,Female,50662
50,1,state,Buddhist,Urban,Female,12403
51,1,state,Jain,Urban,Female,1005
52,1,state,Other religions and persuasions,Urban,Female,104
53,1,state,Religion not stated,Urban,Female,2387
64,2,state,Hindu,Rural,Female,2938667
65,2,state,Muslim,Rural,Female,60556
66,2,state,Christian,Rural,Female,3655
67,2,state,Sikh,Rural,Female,28329
68,2,state,Buddhist,Rural,Female,30349
69,2,state,Jain,Rural,Female,237
70,2,state,Other religions and persuasions,Rural,Female,358
71,2,state,Religion not stated,Rural,Female,3554
73,2,state,Hindu,Urban,Female,287103
74,2,state,Muslim,Urban,Female,8562
75,2,state,Christian,Urban,Female,2147
76,2,state,Sikh,Urban,Female,10073
77,2,state,Buddhist,Urban,Female,8077
78,2,state,Jain,Urban,Female,623
79,2,state,Other religions and persuasions,Urban,Female,37
80,2,state,Religion not stated,Urban,Female,402
91,3,state,Hindu,Rural,Female,2090224
92,3,state,Muslim,Rural,Female,132001
93,3,state,Christian,Rural,Female,116092
94,3,state,Sikh,Rural,Female,5874296
95,3,state,Buddhist,Rural,Female,11487
96,3,state,Jain,Rural,Female,2038
97,3,state,Other religions and persuasions,Rural,Female,3179
98,3,state,Religion not stated,Rural,Female,21399
100,3,state,Hindu,Urban,Female,2904020
101,3,state,Muslim,Urban,Female,115954
102,3,state,Christian,Urban,Female,50097
103,3,state,Sikh,Urban,Female,1734661
104,3,state,Buddhist,Urban,Female,4574
105,3,state,Jain,Urban,Female,19442
106,3,state,Other religions and persuasions,Urban,Female,1972
107,3,state,Religion not stated,Urban,Female,22437
118,4,state,Hindu,Rural,Female,9226
119,4,state,Muslim,Rural,Female,516
120,4,state,Christian,Rural,Female,74
121,4,state,Sikh,Rural,Female,2007
122,4,state,Buddhist,Rural,Female,5
123,4,state,Jain,Rural,Female,6
124,4,state,Other religions and persuasions,Rural,Female,2
125,4,state,Religion not stated,Rural,Female,5
127,4,state,Hindu,Urban,Female,370579
128,4,state,Muslim,Urban,Female,21042
129,4,state,Christian,Urban,Female,4183
130,4,state,Sikh,Urban,Female,65022
131,4,state,Buddhist,Urban,Female,562
132,4,state,Jain,Urban,Female,957
133,4,state,Other religions and persuasions,Urban,Female,92
134,4,state,Religion not stated,Urban,Female,509
145,5,state,Hindu,Rural,Female,3038500
146,5,state,Muslim,Rural,Female,376778
147,5,state,Christian,Rural,Female,8043
148,5,state,Sikh,Rural,Female,86572
149,5,state,Buddhist,Rural,Female,3478
150,5,state,Jain,Rural,Female,511
151,5,state,Other religions and persuasions,Rural,Female,334
152,5,state,Religion not stated,Rural,Female,3696
154,5,state,Hindu,Urban,Female,1095752
155,5,state,Muslim,Urban,Female,289990
156,5,state,Christian,Urban,Female,10299
157,5,state,Sikh,Urban,Female,26189
158,5,state,Buddhist,Urban,Female,2538
159,5,state,Jain,Urban,Female,3925
160,5,state,Other religions and persuasions,Urban,Female,155
161,5,state,Religion not stated,Urban,Female,1759
172,6,state,Hindu,Rural,Female,6604423
173,6,state,Muslim,Rural,Female,677017
174,6,state,Christian,Rural,Female,8132
175,6,state,Sikh,Rural,Female,433632
176,6,state,Buddhist,Rural,Female,1282
177,6,state,Jain,Rural,Female,1644
178,6,state,Other religions and persuasions,Rural,Female,509
179,6,state,Religion not stated,Rural,Female,8714
181,6,state,Hindu,Urban,Female,3745623
182,6,state,Muslim,Urban,Female,164298
183,6,state,Christian,Urban,Female,16056
184,6,state,Sikh,Urban,Female,156652
185,6,state,Buddhist,Urban,Female,2133
186,6,state,Jain,Urban,Female,23611
187,6,state,Other religions and persuasions,Urban,Female,928
188,6,state,Religion not stated,Urban,Female,12074
199,7,state,Hindu,Rural,Female,176461
200,7,state,Muslim,Rural,Female,13440
201,7,state,Christian,Rural,Female,552
202,7,state,Sikh,Rural,Female,1975
203,7,state,Buddhist,Rural,Female,72
204,7,state,Jain,Rural,Female,98
205,7,state,Other religions and persuasions,Rural,Female,12
206,7,state,Religion not stated,Rural,Female,111
208,7,state,Hindu,Urban,Female,6182045
209,7,state,Muslim,Urban,Female,981310
210,7,state,Christian,Urban,Female,74103
211,7,state,Sikh,Urban,Female,274203
212,7,state,Buddhist,Urban,Female,8771
213,7,state,Jain,Urban,Female,80528
214,7,state,Other religions and persuasions,Urban,Female,1037
215,7,state,Religion not stated,Urban,Female,5897
226,8,state,Hindu,Rural,Female,22857574
227,8,state,Muslim,Rural,Female,1535548
228,8,state,Christian,Rural,Female,22534
229,8,state,Sikh,Rural,Female,336005
230,8,state,Buddhist,Rural,Female,3889
231,8,state,Jain,Rural,Female,81673
232,8,state,Other religions and persuasions,Rural,Female,1676
233,8,state,Religion not stated,Rural,Female,19706
235,8,state,Hindu,Urban,Female,6313697
236,8,state,Muslim,Urban,Female,1486299
237,8,state,Christian,Urban,Female,25009
238,8,state,Sikh,Urban,Female,77519
239,8,state,Buddhist,Urban,Female,1914
240,8,state,Jain,Urban,Female,222736
241,8,state,Other religions and persuasions,Urban,Female,601
242,8,state,Religion not stated,Urban,Female,11060
253,9,state,Hindu,Rural,Female,61998085
254,9,state,Muslim,Rural,Female,11748552
255,9,state,Christian,Rural,Female,89252
256,9,state,Sikh,Rural,Female,203943
257,9,state,Buddhist,Rural,Female,84954
258,9,state,Jain,Rural,Female,14292
259,9,state,Other religions and persuasions,Rural,Female,4611
260,9,state,Religion not stated,Rural,Female,180594
262,9,state,Hindu,Urban,Female,13758845
263,9,state,Muslim,Urban,Female,6868101
264,9,state,Christian,Urban,Female,84358
265,9,state,Sikh,Urban,Female,98106
266,9,state,Buddhist,Urban,Female,13907
267,9,state,Jain,Urban,Female,87981
268,9,state,Other religions and persuasions,Urban,Female,1917
269,9,state,Religion not stated,Urban,Female,94333
280,10,state,Hindu,Rural,Female,36713239
281,10,state,Muslim,Rural,Female,7378973
282,10,state,Christian,Rural,Female,47125
283,10,state,Sikh,Rural,Female,5763
284,10,state,Buddhist,Rural,Female,11157
285,10,state,Jain,Rural,Female,3625
286,10,state,Other religions and persuasions,Rural,Female,6083
287,10,state,Religion not stated,Rural,Female,101621
289,10,state,Hindu,Urban,Female,4370942
290,10,state,Muslim,Urban,Female,1134750
291,10,state,Christian,Urban,Female,16007
292,10,state,Sikh,Urban,Female,5559
293,10,state,Buddhist,Urban,Female,806
294,10,state,Jain,Urban,Female,5546
295,10,state,Other religions and persuasions,Urban,Female,521
296,10,state,Religion not stated,Urban,Female,19578
307,11,state,Hindu,Rural,Female,118620
308,11,state,Muslim,Rural,Female,975
309,11,state,Christian,Rural,Female,22575
310,11,state,Sikh,Rural,Female,195
311,11,state,Buddhist,Rural,Female,63231
312,11,state,Jain,Rural,Female,53
313,11,state,Other religions and persuasions,Rural,Female,7695
314,11,state,Religion not stated,Rural,Female,858
316,11,state,Hindu,Urban,Female,44070
317,11,state,Muslim,Urban,Female,2356
318,11,state,Christian,Urban,Female,7657
319,11,state,Sikh,Urban,Female,81
320,11,state,Buddhist,Urban,Female,18683
321,11,state,Jain,Urban,Female,80
322,11,state,Other religions and persuasions,Urban,Female,282
323,11,state,Religion not stated,Urban,Female,96
334,12,state,Hindu,Rural,Female,114369
335,12,state,Muslim,Rural,Female,5273
336,12,state,Christian,Rural,Female,176972
337,12,state,Sikh,Rural,Female,269
338,12,state,Buddhist,Rural,Female,72113
339,12,state,Jain,Rural,Female,293
340,12,state,Other religions and persuasions,Rural,Female,148515
341,12,state,Religion not stated,Rural,Female,2543
343,12,state,Hindu,Urban,Female,62335
344,12,state,Muslim,Urban,Female,6219
345,12,state,Christian,Urban,Female,35964
346,12,state,Sikh,Urban,Female,218
347,12,state,Buddhist,Urban,Female,9714
348,12,state,Jain,Urban,Female,107
349,12,state,Other religions and persuasions,Urban,Female,33994
350,12,state,Religion not stated,Urban,Female,917
361,13,state,Hindu,Rural,Female,24481
362,13,state,Muslim,Rural,Female,10284
363,13,state,Christian,Rural,Female,642667
364,13,state,Sikh,Rural,Female,117
365,13,state,Buddhist,Rural,Female,2093
366,13,state,Jain,Rural,Female,191
367,13,state,Other religions and persuasions,Rural,Female,1483
368,13,state,Religion not stated,Rural,Female,748
370,13,state,Hindu,Urban,Female,43722
371,13,state,Muslim,Urban,Female,10152
372,13,state,Christian,Urban,Female,215057
373,13,state,Sikh,Urban,Female,242
374,13,state,Buddhist,Urban,Female,1153
375,13,state,Jain,Urban,Female,1091
376,13,state,Other religions and persuasions,Urban,Female,111
377,13,state,Religion not stated,Urban,Female,261
388,14,state,Hindu,Rural,Female,313740
389,14,state,Muslim,Rural,Female,77643
390,14,state,Christian,Rural,Female,526691
391,14,state,Sikh,Rural,Female,222
392,14,state,Buddhist,Rural,Female,2180
393,14,state,Jain,Rural,Female,171
394,14,state,Other religions and persuasions,Rural,Female,70326
395,14,state,Religion not stated,Rural,Female,3783
397,14,state,Hindu,Urban,Female,271916
398,14,state,Muslim,Urban,Female,41789
399,14,state,Christian,Urban,Female,56874
400,14,state,Sikh,Urban,Female,341
401,14,state,Buddhist,Urban,Female,1250
402,14,state,Jain,Urban,Female,659
403,14,state,Other religions and persuasions,Urban,Female,47726
404,14,state,Religion not stated,Urban,Female,1897
415,15,state,Hindu,Rural,Female,2395
416,15,state,Muslim,Rural,Female,2934
417,15,state,Christian,Rural,Female,206189
418,15,state,Sikh,Rural,Female,26
419,15,state,Buddhist,Rural,Female,44231
420,15,state,Jain,Rural,Female,120
421,15,state,Other religions and persuasions,Rural,Female,212
422,15,state,Religion not stated,Rural,Female,193
424,15,state,Hindu,Urban,Female,7728
425,15,state,Muslim,Urban,Female,2348
426,15,state,Christian,Urban,Female,273678
427,15,state,Sikh,Urban,Female,44
428,15,state,Buddhist,Urban,Female,1210
429,15,state,Jain,Urban,Female,48
430,15,state,Other religions and persuasions,Urban,Female,194
431,15,state,Religion not stated,Urban,Female,317
442,16,state,Hindu,Rural,Female,1058032
443,16,state,Muslim,Rural,Female,132509
444,16,state,Christian,Rural,Female,74659
445,16,state,Sikh,Rural,Female,190
446,16,state,Buddhist,Rural,Female,57482
